ID,Euclidean,StringEditDistance,ScanMatch,SequenceScore
34573.0,0.10124292418980382,6.6,0.4364485490918856,0.5072763562202454
46954.0,0.1560058850415466,10.666666666666666,0.38439944739395604,0.5520762801170349
15021.0,0.13721471362667792,9.625,0.3475975058000056,0.6497520208358765
6987.0,0.1380223829841829,8.666666666666666,0.3470458786992507,0.4528459310531616
42880.0,0.13048748064772572,6.75,0.3216761662040723,0.4442099630832672
49168.0,0.09899393785320353,5.5,0.3383225794595323,0.48523807525634766
41720.0,0.14396747246260452,8.2,0.4249061811345656,0.6366666555404663
47953.0,0.13271928033024047,7.777777777777778,0.3796614755594764,0.6560846567153931
43376.0,0.21260784154433834,7.3,0.3346887177292396,0.36269840598106384
13769.0,0.14762752379944905,7.2,0.3180398402536685,0.5535714030265808
24150.0,0.17438665494536137,9.0,0.37452267148475804,0.5001488327980042
11023.0,0.15451968925027318,6.230769230769231,0.3967217902843872,0.7397435903549194
18170.0,0.15772693629596068,9.222222222222221,0.42322945534738465,0.6552469730377197
26844.0,0.0823592431018145,8.666666666666666,0.35819807894314404,0.395061731338501
13450.0,0.1583919882741298,16.0,0.3138974157742379,0.4861111044883728
4519.0,0.1925190878011,7.142857142857143,0.2726183985745098,0.4425736963748932
25205.0,0.07014167485733439,7.3,0.5175280134650644,0.6535714268684387
31560.0,0.11005026190435112,9.88888888888889,0.367145665465531,0.5690322518348694
9233.0,0.11409005200030192,6.666666666666667,0.40066500196962085,0.6391093730926514
13520.0,0.15293701103986396,7.625,0.3895905888834397,0.38855069875717163
21728.0,0.1266620177008825,8.222222222222221,0.36793435782763156,0.45802465081214905
2939.0,0.1621668865598386,12.0,0.2599263605225667,0.2598302960395813
5340.0,0.13426670631421178,8.0,0.4028416494011333,0.6810065507888794
18264.0,0.10508737922269265,8.6,0.4652742767144282,0.5569444894790649
1434.0,0.15938355494708167,7.1,0.3055163436933556,0.6035715341567993
9629.0,0.12831890127279327,9.2,0.32717976457249165,0.3115187883377075
48437.0,0.20497516662040055,9.2,0.3057927975161986,0.4850577712059021
44227.0,0.11258357170560615,6.5,0.4759046589991158,0.461309552192688
1273.0,0.12446511374691983,7.888888888888889,0.4159660579791234,0.5471580624580383
19127.0,0.14729681282320864,7.222222222222222,0.40268744322514366,0.5747424364089966
21926.0,0.17790725142188013,9.333333333333334,0.37550263524663013,0.6642925143241882
6845.0,0.13541485232604583,8.1,0.3815097755510223,0.49325400590896606
5700.0,0.10549724216371104,5.8,0.41961416964336085,0.5489286184310913
7546.0,0.20248235083272725,9.307692307692308,0.35396836084822964,0.4609372913837433
10047.0,0.11958160377479017,6.8,0.38052718592690254,0.4957539439201355
20495.0,0.14697902857268175,7.4,0.3673965862795902,0.6906205415725708
11989.0,0.11845131089354755,9.571428571428571,0.47026374142919874,0.5744949579238892
11990.0,0.2388988044396154,9.76923076923077,0.2918336344146745,0.31413841247558594
6873.0,0.12346199915724794,11.5,0.3401966141022714,0.5160119533538818
11988.0,0.10994746167030363,10.3,0.45080428590768395,0.7036764621734619
5215.0,0.10309981136452398,8.222222222222221,0.4266405942157497,0.613636314868927
11986.0,0.11279913691657331,7.5,0.4293210828712509,0.6365078687667847
5670.0,0.15515133943857834,6.1,0.40028428205601985,0.5333333611488342
12399.0,0.13330655760718327,8.833333333333334,0.42892663362556666,0.6238425970077515
47452.0,0.09892749263179189,8.444444444444445,0.4383484523682993,0.5861732959747314
17828.0,0.10961163480321975,10.571428571428571,0.41457980678164164,0.6709281802177429
746.0,0.1945508272165882,5.5,0.26438464332634776,0.3774999976158142
33831.0,0.10531728629372547,10.5,0.36608703278984506,0.4277711510658264
17829.0,0.14862490608627668,16.625,0.31076955247509935,0.5921977758407593
40288.0,0.10717266508013087,9.2,0.38633802260625877,0.42701300978660583
13340.0,0.17798652089399547,10.666666666666666,0.3466846839102757,0.434567928314209
745.0,0.1150268233763645,6.0,0.4563877730043877,0.5968254208564758
5143.0,0.16445324612738887,8.5,0.34498574358122347,0.5479544997215271
45681.0,0.16121260688188183,13.75,0.34742764643120055,0.5
19744.0,0.11788610106996174,5.714285714285714,0.34817586834774483,0.4068027436733246
5144.0,0.26332939324931665,7.75,0.22068606567014143,0.6470508575439453
10768.0,0.23650822864424312,7.2,0.36399844350614136,0.6769841313362122
11212.0,0.21358969665274485,6.6,0.3292095577229854,0.5036904811859131
46501.0,0.11137681650848141,7.5,0.4330983072529365,0.4728570878505707
24435.0,0.107642723534281,8.333333333333334,0.44084202098711217,0.5464686751365662
31619.0,0.09146074818861942,6.111111111111111,0.4180868860647538,0.5477272868156433
37712.0,0.13579236452711022,12.1,0.37393658395277907,0.6529653668403625
3130.0,0.11147341655520948,9.8,0.360532997497657,0.56959068775177
23882.0,0.1803220839393555,10.666666666666666,0.2872575118622924,0.535049557685852
23182.0,0.26262086320423683,10.1,0.25957677994986805,0.5766667127609253
5154.0,0.15877553278471526,9.2,0.3803509103955282,0.5489898920059204
26006.0,0.2380250675595756,9.875,0.3033738175926011,0.28429487347602844
11191.0,0.09170715899692995,6.111111111111111,0.502707738550033,0.7126984000205994
7240.0,0.2175157526616642,8.285714285714286,0.36011111816597136,0.5715703368186951
23583.0,0.12184278114543087,10.571428571428571,0.42847212777378646,0.6447552442550659
16478.0,0.1628839462765171,5.9,0.3665845004108194,0.5032142996788025
35148.0,0.11876522835055787,8.857142857142858,0.34279280101098186,0.5125850439071655
7625.0,0.2497125539315975,8.6,0.2447339408730763,0.4791361689567566
38111.0,0.18429043857524344,8.88888888888889,0.28620818031413725,0.6591470241546631
13851.0,0.3321081932734401,8.5,0.304429985602941,0.5279650688171387
37838.0,0.2913784989339716,9.11111111111111,0.29236296928796923,0.3218614459037781
8368.0,0.11735255234286042,9.0,0.44685698287476494,0.6306818127632141
11102.0,0.135631360247107,9.9,0.38194385942866665,0.33475106954574585
30735.0,0.1728778986394885,12.2,0.36952282066932424,0.6485425233840942
29449.0,0.3263432321567725,7.333333333333333,0.2352678590949223,0.4629629850387573
8700.0,0.22478346775945912,8.375,0.312073584188484,0.4589160978794098
38270.0,0.11615098518018797,5.777777777777778,0.4878825835488743,0.7522045969963074
25889.0,0.10351736098222442,10.8,0.3633599499609747,0.5116666555404663
15975.0,0.13965947547296728,6.5,0.43647237582870196,0.5746031999588013
8352.0,0.28474437811444275,8.1,0.14352307808418852,0.41626986861228943
15976.0,0.13186276989953666,6.5,0.30850891565762084,0.6639682650566101
16241.0,0.16248000625237524,11.1,0.39332069471713993,0.558324933052063
44428.0,0.174772650388202,7.3,0.2675596664623162,0.308975487947464
46856.0,0.11179131386899015,8.1,0.38860310320716707,0.572023868560791
34939.0,0.13958491935267386,10.5,0.38264967155569174,0.510663628578186
44427.0,0.23428798045845353,9.333333333333334,0.32289292448604895,0.6821127533912659
46777.0,0.14956506613257142,9.555555555555555,0.36673704717888206,0.6619047522544861
