ID,Euclidean,StringEditDistance,ScanMatch,SequenceScore
34573.0,0.12226048187336083,8.4,0.3752470221994702,0.4996212124824524
46954.0,0.32651976328075594,10.222222222222221,0.2072660634275716,0.34962722659111023
15021.0,0.19762440708871395,9.75,0.25942676561953654,0.6055059432983398
6987.0,0.1803868711364496,8.777777777777779,0.24736848165764652,0.4785955250263214
42880.0,0.20047429484025386,6.875,0.2903741429851175,0.43587660789489746
49168.0,0.09452515450305461,7.2,0.28029213418470944,0.3619047701358795
41720.0,0.09532702353874586,7.2,0.47865387727451614,0.6174603700637817
47953.0,0.12561863537694082,8.666666666666666,0.30774059675670473,0.45370373129844666
43376.0,0.20460598557599474,7.2,0.2600534582710358,0.31210318207740784
13769.0,0.123276623368173,7.7,0.42597761324652755,0.5062302350997925
24150.0,0.1308260380865378,9.0,0.4199409243505059,0.5001488327980042
11023.0,0.35263231127263445,7.461538461538462,0.18510594768702082,0.5942307710647583
18170.0,0.13210506838226282,9.333333333333334,0.3930952269667036,0.6552469730377197
26844.0,0.07051242033699089,8.11111111111111,0.4460771468034062,0.4367283880710602
13450.0,0.3484289744841379,15.8,0.11684202761292864,0.2426455020904541
4519.0,0.2090438294856732,7.714285714285714,0.3517536303169061,0.4044784605503082
25205.0,0.20893228192464414,6.4,0.312074637607838,0.3955952525138855
31560.0,0.11669937081879324,9.0,0.33936345978655696,0.4323161542415619
9233.0,0.17345349326517825,6.666666666666667,0.38866378603213503,0.6364638805389404
13520.0,0.08717244491089114,7.25,0.5183864608830449,0.5488703846931458
21728.0,0.10881033334770726,8.0,0.4682994111670389,0.5871692895889282
2939.0,0.1842728819588296,12.0,0.26184134792561603,0.2045496702194214
5340.0,0.1816259417447682,8.125,0.36618427928512176,0.5417568683624268
18264.0,0.26749509746156963,8.7,0.22197842714762558,0.38154762983322144
1434.0,0.14091836533402555,8.0,0.3195411244960584,0.42500001192092896
9629.0,0.21104780255927377,9.7,0.2226504929095292,0.21651515364646912
48437.0,0.12436887029883174,8.9,0.2937499545063678,0.34949856996536255
44227.0,0.10272191818640597,6.875,0.5051637095472934,0.2941468358039856
1273.0,0.08778834405413972,8.555555555555555,0.4785516250708112,0.5544331669807434
19127.0,0.14376729728147322,7.666666666666667,0.38396995158154584,0.4863547682762146
21926.0,0.2332292944211209,8.88888888888889,0.3127812600505069,0.45495864748954773
6845.0,0.24648018092960458,8.4,0.22764023274722822,0.3132936358451843
5700.0,0.12103664896006597,7.2,0.31391345007454363,0.41607141494750977
7546.0,0.1656907360081719,9.384615384615385,0.3586566803448478,0.4175827205181122
10047.0,0.11744446737031573,8.2,0.37510149780837937,0.444444477558136
20495.0,0.17982674095188325,7.6,0.41215511588644455,0.624386727809906
11989.0,0.2248031582137173,9.714285714285714,0.2732569646542717,0.4570707380771637
11990.0,0.1223937834827787,9.538461538461538,0.3774722659280092,0.7156042456626892
6873.0,0.22916586825406768,11.4,0.22623104496992535,0.28147727251052856
11988.0,0.22289916015145947,10.6,0.17642567704236803,0.1822689175605774
5215.0,0.17336565480789615,8.88888888888889,0.37839958163805937,0.4186868667602539
11986.0,0.2992564029837245,8.0,0.2524375746776302,0.3832539916038513
5670.0,0.2868663100810858,5.8,0.2161993908734286,0.4177778363227844
12399.0,0.16165653189785278,8.833333333333334,0.37087511906443577,0.3814484179019928
47452.0,0.4102733730633645,8.777777777777779,0.13478095406911286,0.21365545690059662
17828.0,0.12838448934009677,10.428571428571429,0.31457454002680896,0.4441685974597931
746.0,0.14036740477642023,5.7,0.4582875006385728,0.5566666722297668
33831.0,0.1423392204275553,11.625,0.2991529142117283,0.3957771062850952
17829.0,0.15702541670927966,16.75,0.1859144714437053,0.2631990313529968
40288.0,0.08852666812527932,9.4,0.5061466419205408,0.5302020311355591
13340.0,0.21099708422279584,10.0,0.28520673148919673,0.3221340477466583
745.0,0.23288394917250055,8.0625,0.25819075404590075,0.2951388955116272
5143.0,0.27131664280217205,8.0,0.3079681882945385,0.4650505483150482
45681.0,0.24396915110582784,12.5,0.2123327503619582,0.261904776096344
19744.0,0.08725333458177478,6.428571428571429,0.38658826064433544,0.37188205122947693
5144.0,0.43141644003318713,7.75,0.14566606221427808,0.6470508575439453
10768.0,0.15753166670045243,7.6,0.4008846905542332,0.5890873074531555
11212.0,0.13585104800385128,6.7,0.38700544817707544,0.39226189255714417
46501.0,0.09997852254779808,7.9,0.4785228629876901,0.6131349802017212
24435.0,0.15465057897265008,8.555555555555555,0.3681320740173408,0.3823472559452057
31619.0,0.2612221163632881,6.777777777777778,0.24836293187110897,0.2765151560306549
37712.0,0.24613441245752385,11.9,0.16555907789740024,0.31536436080932617
3130.0,0.09882189065348332,7.2,0.4969537183780517,0.7174268960952759
23882.0,0.08043832803546375,10.555555555555555,0.3188221885834086,0.3976258337497711
23182.0,0.21023012365117033,9.7,0.3682412652625804,0.5621825456619263
5154.0,0.16485746432827963,8.5,0.3257295483419777,0.43747472763061523
26006.0,0.1849651208010768,9.5,0.3449075763526564,0.26159191131591797
11191.0,0.1545675361338735,7.333333333333333,0.4266467709572371,0.4730159044265747
7240.0,0.21094752870276665,7.928571428571429,0.2758552240121149,0.5058956742286682
23583.0,0.16411404672565078,10.285714285714286,0.38004571187769376,0.4176379144191742
16478.0,0.09964514917211055,7.2,0.3988545069475508,0.4017857015132904
35148.0,0.20848246008410584,8.857142857142858,0.35066781547960374,0.43979591131210327
7625.0,0.23101009715745832,8.2,0.26428758438267763,0.2141025811433792
38111.0,0.1336224861283407,8.777777777777779,0.3931567700019379,0.5017356276512146
13851.0,0.3032152013654781,8.625,0.25881193004852066,0.43912893533706665
37838.0,0.12712382655063525,8.777777777777779,0.3838402293193054,0.5239899158477783
8368.0,0.10290138374806723,8.0,0.4990841149185624,0.5193182229995728
11102.0,0.09987981057675227,10.0,0.48066922833856474,0.6190475821495056
30735.0,0.41494525163650875,12.0,0.0911967396900332,0.14993508160114288
29449.0,0.23600882552343042,8.333333333333334,0.2971151110014789,0.43386244773864746
8700.0,0.41901553263745206,8.5,0.09573839550458814,0.12365759164094925
38270.0,0.0864589261688467,8.11111111111111,0.44920301935532414,0.5354938507080078
25889.0,0.13171851598028567,9.3,0.29844665394484815,0.46000003814697266
15975.0,0.09616099183962838,6.4,0.5294794237776124,0.5103174448013306
8352.0,0.3003905141500401,8.5,0.21133223940586504,0.4115079939365387
15976.0,0.15970062295467555,10.0,0.23160630830387835,0.4899999499320984
16241.0,0.10758227003774128,10.9,0.38184497984591936,0.4896034598350525
44428.0,0.3563931728670138,7.9,0.19688635423840362,0.16948774456977844
46856.0,0.12686397176096365,8.2,0.41439307770570866,0.5435515642166138
34939.0,0.16815131231376199,10.7,0.35745162463507774,0.43983760476112366
44427.0,0.32076681138165614,9.0,0.103311619787177,0.4031986892223358
46777.0,0.12959791933243361,10.11111111111111,0.32784725331449727,0.374691367149353
